% Model:              basic_detector.mph
% Version:            COMSOL 5.2.0.220
% Date:               Feb 19 2020, 21:11
% Dimension:          3
% Nodes:              20038
% Expressions:        4
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        cm
% x                       y                        z                        V (V)                    es.Ex (V/m)              es.Ey (V/m)              es.Ez (V/m)
0                         -4.2715367054993045      -0.8072752620977273      -17.838992929049205      -0.22254385349621852     892.6186528954997        2286.399275188132
-1.734723475976807E-18    -4.232668163853234       -0.8820486874978393      -16.484673298818223      1.1683028192197829       797.3999508048948        2281.6335572893395
-1.734723475976807E-18    -4.231249505734294       -0.9141195123251453      -15.791780207826731      1.2540154164061907       762.1937792662657        2267.987716923225
3.469446951953614E-18     -4.347807278732409       -0.9524668550442077      -14.013626166617094      0.037419897886398434     760.3265145170991        2123.635842508806
0                         -4.371126455437141       -0.9076712980581303      -14.810083308878227      -0.32031473779421127     816.7603130859163        2119.593363101465
6.938893903907228E-18     -4.304340339575774       -1.055726836006264       -12.151932876321833      0.029934640000258916     633.2703596757453        2122.7300320640916
-1.734723475976807E-18    -4.231249505734294       -0.9141195123251453      -15.791780207826731      1.005707034233663        762.6910048241443        2267.7353284061464
0                         -4.224896111099133       -1.0574526550029595      -12.595612407122275      -0.017387667063975876    610.5158069111153        2205.314882472725
0                         -4.223651423351732       -0.8913625105961318      -16.34887997618339       -0.6883335552324914      781.2882468266012        2286.5635968110987
-1.734723475976807E-18    -4.231249505734294       -0.9141195123251453      -15.791780207826731      -0.27676802366595954     760.0019840841119        2267.8907625091465
-1.734723475976807E-18    -4.232668163853234       -0.8820486874978393      -16.484673298818223      -1.1240266800208447      794.117764297765         2281.4883692387916
-1.734723475976807E-18    -4.231249505734294       -0.9141195123251453      -15.791780207826731      1.2641252423696385       762.1920929514189        2267.99284252224
6.938893903907228E-18     -4.304340339575774       -1.055726836006264       -12.151932876321833      0.260858672925786        632.8245290876021        2122.960148195038
3.469446951953614E-18     -4.347807278732409       -0.9524668550442077      -14.013626166617094      -1.003622763083226       760.5001600073844        2123.10804240053
3.469446951953614E-18     -4.018337636319104       -1.2406350946387676      -9.457083601743678       -0.5581224849101889      384.23525184953417       2346.997498484861
0                         -3.9795083512378113      -1.2303478090094382      -9.849011331604473       -1.13646739340917        386.41064941949855       2383.8848982182944
3.469446951953614E-18     -4.008601863966395       -1.2620555173869603      -8.97843470227764        0.12102135275659343      363.1523681809851        2351.825670000417
0                         -3.9795083512378113      -1.2303478090094382      -9.849011331604473       1.743251798543435        384.8359769901576        2383.6950247715117
1.3877787807814457E-17    -3.7750018933069667      -1.2421614623582258      -10.285582013035253      -0.15631809626982696     337.40887517733154       2560.9815770855166
0                         -3.8696698310430446      -1.3771979275768198      -6.683735621234273       -1.6306336912325659      236.0422683791346        2452.649104722597
0                         -3.9030313073672884      -1.4551277077336142      -4.679234084926724       -0.0480921743981535      172.5578007687147        2407.298375082831
0                         -3.8696698310430446      -1.3771979275768198      -6.683735621234273       -1.496246917535767       235.97283944315222       2452.597174416642
0                         -3.9795083512378113      -1.2303478090094382      -9.849011331604473       -0.15655840094347928     385.8174857881436        2384.429157470762
3.469446951953614E-18     -4.008601863966395       -1.2620555173869603      -8.97843470227764        0.7982699335024952       362.742412531458         2352.201826163006
3.469446951953614E-18     -4.018337636319104       -1.2406350946387676      -9.457083601743678       -0.26992003935215814     382.4393136989057        2348.1366522971175
0                         -4.020268459665019       -1.2125226010283952      -10.110480351029812      -0.6635081424793372      410.014221825467         2355.4677526934656
-3.469446951953614E-18    -4.0450014015632005      -1.2327546845590562      -9.530729225531683       -0.5210632468223533      395.0574606834999        2324.9044411767795
0                         -4.020268459665019       -1.2125226010283952      -10.110480351029812      -0.6706218525983516      409.9039700270883        2355.460180375292
3.469446951953614E-18     -4.018337636319104       -1.2406350946387676      -9.457083601743678       -0.17523774370799616     383.9067467536266        2348.2374385894987
0                         -3.9795083512378113      -1.2303478090094382      -9.849011331604473       -0.20383703495525518     385.61047695927505       2386.9051433725344
-8.673617379884035E-19    -4.109612040218204       -1.1959524571498015      -10.089363588055589      -0.21935060772615644     444.2882427210225        2274.2224514689456
0                         -4.020268459665019       -1.2125226010283952      -10.110480351029812      -1.440576347023184       409.45168677081455       2356.155430104516
-3.469446951953614E-18    -4.0450014015632005      -1.2327546845590562      -9.530729225531683       -0.8722793766892698      394.8032083750743        2325.215254818998
-8.673617379884035E-19    -4.109612040218204       -1.1959524571498015      -10.089363588055589      0.4477190149519463       444.16389624091005       2273.551995023682
0                         -4.020268459665019       -1.2125226010283952      -10.110480351029812      -0.7365466739103654      409.3204506767544        2355.4478259565376
1.3877787807814457E-17    -4.106403584495984       -1.0836071598789279      -12.688258810575336      -0.005886304716488766    553.669071714766         2315.480819054158
3.469446951953614E-18     -4.163642209981529       -1.161308483456124       -10.643038883088568      1.0742760173049197       489.38244139163834       2232.525944481279
1.3877787807814457E-17    -4.161319166227164       -1.070094294289499       -12.696825807548276      0.08226930970267521      580.0676989436225        2266.1844301915544
1.3877787807814457E-17    -4.106403584495984       -1.0836071598789279      -12.688258810575336      0.5225068213801478       552.932759935661         2316.0232226095204
3.469446951953614E-18     -4.163642209981529       -1.161308483456124       -10.643038883088568      0.6069779561280332       490.03361766514337       2232.0462559363655
0                         -4.223651423351732       -0.8913625105961318      -16.34887997618339       -0.800030599760962       782.201390180397         2286.2587175255076
-1.734723475976807E-18    -4.16370189041673        -0.9078345457440138      -16.396878897979587      -0.16133472393314796     745.7759102934258        2340.1282876237274
-1.734723475976807E-18    -4.231249505734294       -0.9141195123251453      -15.791780207826731      -0.4246775727849137      761.2111711517838        2267.4870404782055
-1.734723475976807E-18    -4.16370189041673        -0.9078345457440138      -16.396878897979587      -1.7025798289205927      745.843728355384         2339.3994136828023
-1.734723475976807E-18    -4.231249505734294       -0.9141195123251453      -15.791780207826731      -0.039950238507716396    761.1942423309855        2267.668982810027
0                         -4.224896111099133       -1.0574526550029595      -12.595612407122275      1.9497808881799932       613.3316282973174        2205.439696763091
-3.469446951953614E-18    -4.090659706040288       -0.9684380346756133      -15.527781249328797      -2.4954289571998656      660.6766854814695        2384.66317134532
-6.938893903907228E-18    -4.079071448338792       -0.9423271623956843      -16.20619277944188       -0.18654640673450773     681.8571894022053        2406.9505304744616
-1.734723475976807E-18    -4.16370189041673        -0.9078345457440138      -16.396878897979587      0.14018613729405982      745.0144140495865        2338.3998849510854
-3.469446951953614E-18    -4.090659706040288       -0.9684380346756133      -15.527781249328797      -0.7269743423428823      659.8808140913156        2383.703949593505
0                         -4.224896111099133       -1.0574526550029595      -12.595612407122275      -0.2581138196857333      611.0487541356279        2208.8823314622023
-3.469446951953614E-18    -4.090659706040288       -0.9684380346756133      -15.527781249328797      -0.7619803411083916      662.4690015018787        2381.9603113159906
1.3877787807814457E-17    -4.161319166227164       -1.070094294289499       -12.696825807548276      0.05538076054149155      580.6431826024082        2266.880528160066
1.3877787807814457E-17    -4.106403584495984       -1.0836071598789279      -12.688258810575336      0.5718796461341835       552.5647309657484        2314.527572050237
1.3877787807814457E-17    -4.161319166227164       -1.070094294289499       -12.696825807548276      0.05137060725363618      580.2980203337793        2267.1204443213574
-3.469446951953614E-18    -4.090659706040288       -0.9684380346756133      -15.527781249328797      -0.780234549739756       660.8978236414221        2383.0524091356287
0                         -4.020268459665019       -1.2125226010283952      -10.110480351029812      0.0633214714539454       409.56999568200155       2354.6964961292424
0                         -3.9795083512378113      -1.2303478090094382      -9.849011331604473       1.292421597833774        384.9296178512341        2385.3482532034573
6.938893903907228E-18     -3.8965449313045935      -1.1081285106316447      -13.151539846944596      1.1363959669443688       478.18929581143544       2503.1190167988566
0                         -3.979824741282544       -1.0582575828174772      -14.011195185883151      -1.600410611711229       540.7043458273254        2445.1922126866707
-3.469446951953614E-18    -4.090659706040288       -0.9684380346756133      -15.527781249328797      0.16887099192518806      659.4256657129894        2383.2536564356496
1.3877787807814457E-17    -4.106403584495984       -1.0836071598789279      -12.688258810575336      -0.6710679301187596      554.4926673739467        2314.2640188068854
0                         -3.979824741282544       -1.0582575828174772      -14.011195185883151      0.22404476562083175      543.6584791387469        2446.258837696852
0                         -4.041809293634238       -0.9680380451646808      -15.814268490544315      0.453288414614637        646.3417477846008        2429.7904950146312
0                         -3.979824741282544       -1.0582575828174772      -14.011195185883151      -0.25654265040374646     544.0476248877519        2444.3157039463094
0                         -4.020268459665019       -1.2125226010283952      -10.110480351029812      -0.33334303029014833     408.5831724516748        2354.955211950126
1.3877787807814457E-17    -4.106403584495984       -1.0836071598789279      -12.688258810575336      -0.2856003280432784      554.180542932636         2315.822559630815
-6.938893903907228E-18    -4.079071448338792       -0.9423271623956843      -16.20619277944188       -0.10968294487528985     681.5862844079006        2407.070760731527
-3.469446951953614E-18    -4.090659706040288       -0.9684380346756133      -15.527781249328797      -0.7186798312739548      659.8515801169515        2383.7169239141167
-3.469446951953614E-18    -4.064515067277276       -0.9445527556332175      -16.251284645431387      -0.29687177291526945     674.6667365547092        2420.2678686884537
0                         -4.041809293634238       -0.9680380451646808      -15.814268490544315      -0.36908880304072467     646.3359866515843        2430.494097775332
-3.469446951953614E-18    -4.090659706040288       -0.9684380346756133      -15.527781249328797      -0.9273266772462248      659.4179863409781        2384.191532254371
-3.469446951953614E-18    -4.064515067277276       -0.9445527556332175      -16.251284645431387      -0.2512722114892525      674.7614980447942        2420.164143505997
6.938893903907228E-18     -3.8965449313045935      -1.1081285106316447      -13.151539846944596      0.4327248943352635       478.60501561375446       2502.8368229310126
6.938893903907228E-18     -3.809684922110345       -1.1691504674391597      -12.037511610048497      1.7427847932228087       405.64853109973285       2557.1956620322635
0                         -3.9795083512378113      -1.2303478090094382      -9.849011331604473       -3.672565184817067       387.86286806453336       2383.357139914108
1.3877787807814457E-17    -3.7750018933069667      -1.2421614623582258      -10.285582013035253      -0.3620601491204183      337.45213563724434       2561.730460023221
6.938893903907228E-18     -3.809684922110345       -1.1691504674391597      -12.037511610048497      0.9072915464927451       406.27402954804484       2555.459895597308
0                         -3.9795083512378113      -1.2303478090094382      -9.849011331604473       -0.1655834974432875      385.23733923796226       2390.6430169989694
1.3877787807814457E-17    -3.7750018933069667      -1.2421614623582258      -10.285582013035253      0.47952722939425074      338.3784489257483        2560.3018529302894
-6.938893903907228E-18    -3.724857272136754       -1.3591709960579483      -7.43116910207754        1.2984295372552244       236.27080530385405       2576.839972550555
-6.938893903907228E-18    -3.822958618248386       -1.4439823443152786      -5.091038701761704       -0.939602477915445       175.7131851933999        2477.2676076673083
0                         -3.8696698310430446      -1.3771979275768198      -6.683735621234273       -1.788006074015964       235.80229786286233       2452.817337161563
6.938893903907228E-18     -3.7331971615234014      -1.4318045112922713      -5.5506442525677055      0.005244741955239496     177.17437798590916       2554.727047234531
-6.938893903907228E-18    -3.822958618248386       -1.4439823443152786      -5.091038701761704       -0.25604986522017636     175.28841402728006       2477.7589407735713
-6.938893903907228E-18    -3.724857272136754       -1.3591709960579483      -7.43116910207754        0.61106535988579         236.6979450407917        2576.3458997167595
0                         -3.9030313073672884      -1.4551277077336142      -4.679234084926724       0.13486853822105394      172.8688054073184        2408.0501432928086
-6.938893903907228E-18    -3.822958618248386       -1.4439823443152786      -5.091038701761704       -0.338881815688189       175.4254915323111        2476.533142185617
0                         -3.8382351496425295      -1.5564737068219916      -2.253170267146267       1.3180899817284861       81.37456457192334        2457.521423495588
0                         -3.9030313073672884      -1.4551277077336142      -4.679234084926724       0.026003617756135355     172.99978072068038       2407.1091649545106
-6.938893903907228E-18    -3.822958618248386       -1.4439823443152786      -5.091038701761704       -0.2826623592560846      175.35785394168983       2477.0190773286176
0                         -3.8696698310430446      -1.3771979275768198      -6.683735621234273       -1.5467168420009998      235.67178733016453       2452.7260538119062
6.938893903907228E-18     -3.7331971615234014      -1.4318045112922713      -5.5506442525677055      0.0077767625780680305    177.17124085838697       2554.750170653621
0                         -3.7247908292449328      -1.4923079485465949      -4.040676269753618       -0.6977043996201144      126.02276274465483       2556.4712718169626
-6.938893903907228E-18    -3.822958618248386       -1.4439823443152786      -5.091038701761704       -0.12779177529164043     175.1295045852737        2478.9302446479983
6.938893903907228E-18     -3.7331971615234014      -1.4318045112922713      -5.5506442525677055      0.13747292155088586      176.78958513458505       2554.771229728063
-6.938893903907228E-18    -3.724857272136754       -1.3591709960579483      -7.43116910207754        1.6340485810582774       233.72099540921886       2576.687717547782
-6.938893903907228E-18    -3.6429824527730315      -1.4356212484074775      -5.60612676449037        0.03285436311636025      165.292870635782         2625.651489822845
6.938893903907228E-18     -3.7331971615234014      -1.4318045112922713      -5.5506442525677055      0.1337730279311682       176.78643221609394       2554.696705438131
0                         -3.7247908292449328      -1.4923079485465949      -4.040676269753618       -1.237780725378045       127.67222463199096       2556.7004476346515
-6.938893903907228E-18    -3.6429824527730315      -1.4356212484074775      -5.60612676449037        0.07317140924402055      165.32722739661696       2626.4635670183125
-6.938893903907228E-18    -3.724857272136754       -1.3591709960579483      -7.43116910207754        2.932544277782102        234.9049423497616        2577.955672053021
0                         -3.5983014232903914      -1.263490896188423       -10.346006000131613      -0.8701114802707184      288.71559580097585       2694.138067211651
-6.938893903907228E-18    -3.6429824527730315      -1.4356212484074775      -5.60612676449037        -1.0693406444160038      164.28790742308513       2624.5752189280083
1.3877787807814457E-17    -3.7750018933069667      -1.2421614623582258      -10.285582013035253      0.3413503051946165       337.94174830813415       2560.1147041882787
-6.938893903907228E-18    -3.724857272136754       -1.3591709960579483      -7.43116910207754        1.1735951576860004       235.87627306937836       2576.6708951359915
0                         -3.5983014232903914      -1.263490896188423       -10.346006000131613      1.2306224145984115       287.5555239475535        2695.672491593868
0                         -3.6084058552603637      -1.2076604466501413      -11.755878570093236      0.894362145001536        333.63393022106044       2698.7058426483018
0                         -3.563305679786622       -1.207287305261778       -11.920368645198094      -0.04222070228286667     324.85562952435174       2734.2189177639702
0                         -3.5983014232903914      -1.263490896188423       -10.346006000131613      0.6172288696922223       287.28828253808723       2695.6241251081256
0                         -3.6084058552603637      -1.2076604466501413      -11.755878570093236      -0.11872526651624571     333.1925514194509        2698.625960037454
4.3368086899420177E-19    -4.923037335064829       -0.32462557221050553     -19.028649309996794      -0.22528428063464875     1856.646911819916        1774.23488018125
2.1684043449710089E-19    -4.923387000900207       -0.32254179478163264     -19.059594423219433      -0.24945501393024627     1860.4016767510157       1775.494099076213
2.1684043449710089E-19    -4.924218607749846       -0.3239580758605519      -19.018747326534044      -0.23889517031847032     1858.3226159461738       1772.79089642812
0                         -5                       -0.39827586206896537     -16.39942749678947       1.4654701632243814       1763.9978077223798       1584.0124636570717
2.1684043449710089E-19    -4.923124774402336       -0.3413985813830984      -18.73983648492332       -1.7247674283265786      1829.445742049451        1758.5204516942563
4.3368086899420177E-19    -4.923037335064829       -0.32462557221050553     -19.028649309996794      -2.2754388768820655      1857.639763681433        1771.976176464568
0                         -5                       -0.39827586206896537     -16.39942749678947       -0.3742105819110293      1764.0829636998767       1583.8973669980558
2.6020852139652106E-18    -4.921439301369887       -0.46643569687050945     -16.621790826017346      -1.0751375222678385      1618.28805070242         1661.5179794978517
2.1684043449710089E-19    -4.923124774402336       -0.3413985813830984      -18.73983648492332       1.544839347067176        1829.2943970067247       1758.7250093693358
4.3368086899420177E-19    -4.923037335064829       -0.32462557221050553     -19.028649309996794      -0.3128408886863781      1857.1585197700695       1774.320729955211
2.1684043449710089E-19    -4.921747883291239       -0.32350867265463795     -19.072597736672698      -0.29378002792596986     1858.310456264898        1777.4774173018438
2.1684043449710089E-19    -4.923387000900207       -0.32254179478163264     -19.059594423219433      -0.3285560462584909      1860.863877353629        1775.57165810798
4.3368086899420177E-19    -4.923037335064829       -0.32462557221050553     -19.028649309996794      0.38420131134238067      1856.5758350985768       1774.9934348364463
2.1684043449710089E-19    -4.921747883291239       -0.32350867265463795     -19.072597736672698      0.37208137529987084      1857.7538368335597       1778.1200300678397
3.469446951953614E-18     -4.851372509972882       -0.3667783973766069      -19.56551208555254       -0.666499772332493       1748.9991397969175       1856.774671309613
-3.469446951953614E-18    -4.869449660024271       -0.3898170249157488      -18.814442754739396      -0.5232905786389326      1720.230660257011        1806.428326498052
4.3368086899420177E-19    -4.923037335064829       -0.32462557221050553     -19.028649309996794      -0.8392219344865709      1852.9350619886798       1772.0007025347006
2.1684043449710089E-19    -4.923124774402336       -0.3413985813830984      -18.73983648492332       -0.6232289479771812      1825.8373666013258       1758.5392625084348
-8.673617379884035E-19    -4.906452374956475       -0.452860762481823       -17.11118561741132       0.7118672092520688       1637.2031788373265       1697.0020746689024
-3.469446951953614E-18    -4.869449660024271       -0.3898170249157488      -18.814442754739396      -0.31306194828695677     1720.85627755416         1806.942586804098
0                         -4.821461368892945       -0.39032807491027766     -19.627198110214486      -0.05487458891260477     1696.2622378437686       1882.6136134607448
-3.469446951953614E-18    -4.869449660024271       -0.3898170249157488      -18.814442754739396      -0.10740674420954388     1721.4423283923913       1807.3226811917414
0                         -4.850657813816794       -0.41782849391229027     -18.62694321513592       0.3831571347273943       1667.7100524849322       1814.5037881231428
-8.673617379884035E-19    -4.906452374956475       -0.452860762481823       -17.11118561741132       0.006576241695582574     1635.6163420047776       1697.9420946452155
8.673617379884035E-19     -4.90727756994355        -0.48067389077089134     -16.601377152483508      -0.4862698148643705      1591.544758115654        1674.609612176299
2.6020852139652106E-18    -4.921439301369887       -0.46643569687050945     -16.621790826017346      0.0141743345869223       1620.1110301265096       1663.266398058665
-3.469446951953614E-18    -4.869449660024271       -0.3898170249157488      -18.814442754739396      0.041691363249637625     1721.422842045985        1805.4928867002122
0                         -4.821461368892945       -0.39032807491027766     -19.627198110214486      -0.07331735919220961     1696.264648217836        1882.8399508707266
3.469446951953614E-18     -4.851372509972882       -0.3667783973766069      -19.56551208555254       -0.3722026304650994      1749.6201431725608       1856.2874039502726
-8.673617379884035E-19    -4.906452374956475       -0.452860762481823       -17.11118561741132       0.17064874721284173      1636.0187375473915       1697.6972673255773
0                         -4.850657813816794       -0.41782849391229027     -18.62694321513592       0.49039961561322887      1668.0173340831093       1814.7099318471978
-3.469446951953614E-18    -4.869449660024271       -0.3898170249157488      -18.814442754739396      -0.30831556109253366     1720.866664888251        1806.9364900912844
2.6020852139652106E-18    -4.921439301369887       -0.46643569687050945     -16.621790826017346      -1.107349831618369       1621.6536285947511       1661.5633467534278
2.1684043449710089E-19    -4.923124774402336       -0.3413985813830984      -18.73983648492332       1.568141526159096        1826.8597594326357       1758.692190986106
-8.673617379884035E-19    -4.906452374956475       -0.452860762481823       -17.11118561741132       -0.6762570132696863      1636.5555438204078       1696.9052020831386
0                         -4.850657813816794       -0.41782849391229027     -18.62694321513592       -0.39537262810234886     1668.497189851803        1813.945683823364
-8.673617379884035E-19    -4.906452374956475       -0.452860762481823       -17.11118561741132       0.4456929660754052       1635.8697358643994       1697.9345766364384
8.673617379884035E-19     -4.90727756994355        -0.48067389077089134     -16.601377152483508      0.6740828927643898       1592.2143437515053       1674.5897460647143
3.469446951953614E-18     -4.8372505190094826      -0.5038243297026151      -17.30528160292918       0.14949933675592586      1527.0017289659072       1767.007556410027
3.469446951953614E-18     -4.589349987457542       -0.5910626166781927      -19.118332740324654      -0.12614161276518399     1290.1480830113987       2054.579160726008
-6.938893903907228E-18    -4.6490126532439975      -0.5986417225039566      -18.193993599895357      0.02734562308082822      1307.2657663904724       1967.85965973355
-3.469446951953614E-18    -4.624292525006795       -0.5422745173298423      -19.66270965343168       -0.5779906732309037      1372.1436752453437       2046.2588268004215
0                         -4.999999999999999       -0.1706896551724143      -20.214302069864974      -0.17293922070530243     2174.408189107975        1780.1545635466828
1.734723475976807E-18     -4.912488593904936       -0.2155516374236352      -21.238580993349935      0.3131166344092531       2040.5276066251272       1895.2756123467448
1.734723475976807E-18     -4.90895496729132        -0.20172724227125763     -21.56834645733457       0.2602944262361113       2063.460767689657        1915.0812082369325
0                         -4.999999999999999       -0.1706896551724143      -20.214302069864974      -0.10974330565613855     2174.081792416915        1779.197118068725
1.734723475976807E-18     -4.90895496729132        -0.20172724227125763     -21.56834645733457       0.17657618931203878      2063.8931588573937       1916.3495757773474
1.734723475976807E-18     -4.916160698516641       -0.18548324671627817     -21.72728626731967       -0.011110583901281501    2098.4472920109774       1920.347586057729
0                         -4.999999999999999       -0.28448275862068967     -18.25140755255376       0.8102673858556955       1963.613475303           1674.2199840990143
1.734723475976807E-18     -4.912488593904936       -0.2155516374236352      -21.238580993349935      -0.556555492969935       2042.6189869489392       1893.9178619728134
2.1684043449710089E-19    -4.923387000900207       -0.32254179478163264     -19.059594423219433      1.4001814558519314       1858.6642848790257       1773.9660903173215
0                         -4.999999999999999       -0.1706896551724143      -20.214302069864974      0.473983054405835        2173.9947510214797       1778.7038308388346
6.938893903907228E-18     -4.9439421640191785      -0.111222042137676       -22.559257871368644      0.02129729381196732      2254.0664692802793       1948.474992293507
1.734723475976807E-18     -4.916160698516641       -0.18548324671627817     -21.72728626731967       -0.24045809284878494     2098.4814907872765       1920.5413998120873
0                         -4.554461502926286       -0.626753184269285       -18.824187550161124      -0.30186753247324205     1227.4991185525982       2073.858571640803
0                         -4.556359328611011       -0.6788615317009326      -17.730265104586824      0.25184272932986573      1162.106003951467        2033.6644724630855
-3.469446951953614E-18    -4.488847875257994       -0.6323604316308861      -19.51659166855196       -0.3595793622673762      1187.9801373601595       2153.3141974388473
0                         -4.496231000961691       -0.7219422065868893      -17.499183522982992      -0.5581937400597008      1082.1545358482408       2079.820442426656
-3.469446951953614E-18    -4.488847875257994       -0.6323604316308861      -19.51659166855196       0.5863036323454693       1188.1815051958158       2151.490200797457
-3.469446951953614E-18    -4.438046046417245       -0.6236307347708868      -20.288487465165606      0.80933071083565         1175.9313631599148       2219.6119092079175
-6.938893903907228E-18    -4.449336277038475       -0.7241240544795956      -17.990797222260213      -0.4812687828627684      1058.3459696333448       2135.5406442683643
-6.938893903907228E-18    -4.449336277038475       -0.7241240544795956      -17.990797222260213      -0.32032730929936815     1059.3862461526057       2135.423771208079
-3.469446951953614E-18    -4.344697828434673       -0.7087549020645263      -19.397205802148054      -0.29004488126428285     1031.4074305951895       2269.2925367211164
-3.469446951953614E-18    -4.438046046417245       -0.6236307347708868      -20.288487465165606      0.28020201799296185      1172.5112369324054       2219.9961537922836
0                         -4.556359328611011       -0.6788615317009326      -17.730265104586824      0.29052626798162784      1161.0457603089687       2035.2037605467094
0                         -4.496231000961691       -0.7219422065868893      -17.499183522982992      0.21656438471893225      1081.282792045342        2079.8922895638743
-3.469446951953614E-18    -4.488847875257994       -0.6323604316308861      -19.51659166855196       -0.40773446282003256     1189.2999788479292       2151.3980187484403
3.469446951953614E-18     -4.8372505190094826      -0.5038243297026151      -17.30528160292918       -0.2227458474081141      1528.0153946973205       1767.6052718191481
0                         -4.8397278269047055      -0.5428213608878835      -16.583219998713602      0.01820655844708252      1470.420474631198        1735.6034948407523
3.469446951953614E-18     -4.749056692057712       -0.5037865782877979      -18.63808165028883       0.46489957404923254      1487.5375175235904       1900.4615568543009
5.204170427930421E-18     -4.7261422643759055      -0.5103376359783266      -18.855087730266757      0.8858060825428329       1465.829884761734        1927.7015315474998
0                         -4.761237009456586       -0.6165321060098083      -16.379714223719336      -0.3741588877750557      1331.351689860343        1798.2155915509495
-6.938893903907228E-18    -4.728531311781397       -0.6140752447147497      -16.86211426341119       -0.3080047992758619      1320.3685571443555       1846.257475670945
1.734723475976807E-18     -4.707874627335279       -0.5122858604530569      -19.061757394019565      0.884632705231275        1455.005494514298        1952.0362298846544
1.734723475976807E-18     -4.707874627335279       -0.5122858604530569      -19.061757394019565      0.558929472007963        1455.8835132841766       1953.2669090293093
-3.469446951953614E-18    -4.624292525006795       -0.5422745173298423      -19.66270965343168       -0.6263599205589632      1372.0089481290147       2046.3179120714128
-6.938893903907228E-18    -4.6490126532439975      -0.5986417225039566      -18.193993599895357      -0.39249135833959414     1306.0963575414653       1968.372510009157
-6.938893903907228E-18    -4.6490126532439975      -0.5986417225039566      -18.193993599895357      0.5297525013848645       1307.8008458911881       1969.534325162142
-6.938893903907228E-18    -4.728531311781397       -0.6140752447147497      -16.86211426341119       -0.4075020670107534      1320.308672380463        1846.269628418307
1.734723475976807E-18     -4.707874627335279       -0.5122858604530569      -19.061757394019565      -0.3028458557506113      1454.2907826947826       1952.1812703192004
-6.938893903907228E-18    -4.792023868791144       -0.5880527512705729      -16.450971570527926      0.15106150534473262      1383.2805199482782       1774.8293045347136
0                         -4.8397278269047055      -0.5428213608878835      -16.583219998713602      0.6629901851207949       1469.855769426444        1736.9152086088002
3.469446951953614E-18     -4.749056692057712       -0.5037865782877979      -18.63808165028883       -0.9105680348411505      1488.742159957982        1897.6633781701657
0                         -4.761237009456586       -0.6165321060098083      -16.379714223719336      -0.7367870818257609      1328.3139346691246       1799.2194973477506
5.204170427930421E-18     -4.7261422643759055      -0.5103376359783266      -18.855087730266757      1.148360263167031        1468.0293147515558       1926.9746722789075
3.469446951953614E-18     -4.749056692057712       -0.5037865782877979      -18.63808165028883       1.3724301080369912       1487.6285208884206       1898.2312208171727
-6.938893903907228E-18    -4.792023868791144       -0.5880527512705729      -16.450971570527926      -0.0584761047859379      1383.3827317130524       1774.7771869315707
-6.938893903907228E-18    -4.804746601487959       -0.4651114524357482      -18.504511329209166      -0.12772227060284536     1571.4617897896678       1846.7675020475053
0                         -4.72832183821198        -0.49273728389427085     -19.153422573626116      0.4313839861994495       1494.6716283572139       1940.6119521695557
3.469446951953614E-18     -4.749056692057712       -0.5037865782877979      -18.63808165028883       0.30857798450986706      1487.537383692645        1900.7742090489571
3.469446951953614E-18     -4.8372505190094826      -0.5038243297026151      -17.30528160292918       -0.28691179971275815     1528.0153397632005       1767.733607424418
0                         -4.821461368892945       -0.39032807491027766     -19.627198110214486      0.7306630085200019       1695.672060020076        1883.2401891621516
0                         -4.850657813816794       -0.41782849391229027     -18.62694321513592       0.671265454747366        1667.4935954472992       1814.7335946572794
-6.938893903907228E-18    -4.804746601487959       -0.4651114524357482      -18.504511329209166      -0.4160145321292834      1570.963574522471        1846.4729817156904
-3.469446951953614E-18    -4.782833487896162       -0.40278491024042096     -20.035914447729326      0.1722516163879222       1656.967505435026        1932.8806839327062
0                         -4.72832183821198        -0.49273728389427085     -19.153422573626116      -0.7469908093715492      1495.5346753789615       1938.9923778129755
3.469446951953614E-18     -4.749056692057712       -0.5037865782877979      -18.63808165028883       -0.4184545427805384      1488.06986559887         1899.7749656486121
5.204170427930421E-18     -4.7261422643759055      -0.5103376359783266      -18.855087730266757      -0.8426100369263256      1468.519968468536        1928.6908911927935
0                         -4.850657813816794       -0.41782849391229027     -18.62694321513592       -0.07029520214260732     1666.334966908811        1813.608579588379
3.469446951953614E-18     -4.8372505190094826      -0.5038243297026151      -17.30528160292918       -0.08867408113526043     1528.585917800438        1767.2545414708788
-6.938893903907228E-18    -4.804746601487959       -0.4651114524357482      -18.504511329209166      -0.16403534899682093     1571.3572716124868       1846.8552570905308
-3.469446951953614E-18    -4.782833487896162       -0.40278491024042096     -20.035914447729326      -0.23206671510056331     1656.0190702838813       1933.2141400570074
-6.938893903907228E-18    -4.804746601487959       -0.4651114524357482      -18.504511329209166      -0.26784149067890084     1571.3111534226337       1846.350777985887
0                         -4.72832183821198        -0.49273728389427085     -19.153422573626116      -0.14994770012408187     1494.0466627513179       1938.8830323157304
0                         -4.821461368892945       -0.39032807491027766     -19.627198110214486      0.4735602138350119       1695.831943173609        1883.7359769978714
-3.469446951953614E-18    -4.782833487896162       -0.40278491024042096     -20.035914447729326      0.037119221070708974     1657.051539502158        1933.141268411737
